system:index,aspect_deg,cape_max,cell_id,d2m_mean_K,elev_m,end_date,et_flux_mean,gust_max_mps,lat,lon,rain_mmhr_max,slope_deg,sm_rootzone_mean,sm_rootzone_min,sm_surface_mean,sm_surface_min,smap_surface_temp_mean,sp_mean_Pa,start_date,storm_hours_cape500,storm_hours_gust20,storm_hours_rain5,storm_score,t2m_mean_K,tp_sum_m,water_perm_frac,water_season_frac,wind10_mean_mps,.geo
"37_157,87",99.0,5.25,"157,87",278.3547969999767,480.0,2025-09-23,6.360062343446771E-6,16.206167221069336,57.14548718347879,-117.5103285745332,0.2422332763671875,0.0,0.1798250526189804,0.17884983122348785,0.08503799140453339,0.07400628924369812,288.403564453125,95302.11753627232,2025-09-17,0.0,0.0,0.0,0.5549422378540039,288.79024487450005,6.787396964291759E-4,0.0,1.0,2.5821596501741193,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_158,87",356.0,2.875,"158,87",278.80827803838827,419.0,2025-09-23,1.089803390641464E-5,15.673273086547852,57.25280545039436,-117.0420129220449,0.21266937255859375,0.0,0.24950051307678223,0.24755825102329254,0.14036819338798523,0.1336226761341095,288.6773376464844,95918.98174758184,2025-09-17,0.0,0.0,0.0,0.5345134048461914,289.2069522312709,3.7725754051010085E-4,1.0,0.0,2.4915711351949943,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_159,87",313.0,1.75,"159,87",278.36376117524645,459.0,2025-09-23,1.1036490832339041E-5,15.221124649047852,57.3582632024349,-116.57079790240829,0.23174285888671875,0.0,0.20840483903884888,0.20603527128696442,0.13338090479373932,0.1243189126253128,288.8509216308594,95200.14729817708,2025-09-17,0.0,0.0,0.0,0.5198329645792643,288.96379761468796,3.2587833671371413E-4,0.0,1.0,2.4891918391823755,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_160,87",252.0,2.625,"160,87",278.24159640357607,663.0,2025-09-23,1.2572138075483963E-5,17.011280059814453,57.461841746005796,-116.09670870853223,0.22125244140625,0.0,0.3190882205963135,0.3163639307022095,0.17706115543842316,0.16922715306282043,288.04376220703125,94357.34819103421,2025-09-17,0.0,0.0,0.0,0.5794177907307944,288.4572450546992,3.630921241501994E-4,1.0,0.0,2.4494876426541508,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_161,87",77.0,4.5,"161,87",278.438591003418,654.0,2025-09-23,1.2761523066728842E-5,15.109911918640137,57.56352252698701,-115.61977211882385,0.02956390380859375,0.0,0.3279078006744385,0.3247562646865845,0.18969956040382385,0.1768415868282318,287.68084716796875,94595.6476702009,2025-09-17,0.0,0.0,0.0,0.5073919258117675,288.4992408752441,6.455667285720779E-5,1.0,0.0,2.4085632117033065,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_162,87",332.0,2.75,"162,87",278.8854555402483,430.0,2025-09-23,1.4661610293842386E-5,13.913053512573242,57.66328714186485,-115.1400165148654,0.003337860107421875,0.0,0.6176145076751709,0.6142536401748657,0.2906510531902313,0.2790010869503021,288.16912841796875,96500.06694103424,2025-09-17,0.0,0.0,0.0,0.4653103434244792,289.7585857936314,6.663798973960411E-6,1.0,0.0,2.340803574358604,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_163,87",356.0,3.75,"163,87",278.84229932512557,355.0,2025-09-23,1.3350238077691756E-5,13.70488452911377,57.761117349048035,-114.65747189756685,0.0,0.0,0.6331887245178223,0.6295620203018188,0.28935497999191284,0.2748659551143646,288.05633544921875,96511.8318219866,2025-09-17,0.0,0.0,0.0,0.45870448430379235,289.8592342195056,5.6859102706141584E-6,0.0,1.0,2.436198218085393,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_164,87",334.0,1.875,"164,87",278.88398706345333,376.0,2025-09-23,1.2984228305867873E-5,14.43925952911377,57.856995080325916,-114.17216990163263,0.0019073486328125,0.0,0.6499031186103821,0.6464077234268188,0.3017371594905853,0.2853792607784271,287.9398193359375,96339.17222377232,2025-09-17,0.0,0.0,0.0,0.4823415184020996,289.8866070338658,1.4561414406699669E-5,0.0,1.0,2.5223182227305805,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_165,87",314.0,0.875,"165,87",278.7711868286132,514.0,2025-09-23,1.4966315575293265E-5,15.00371265411377,57.9509024524774,-113.68414380827055,0.0095367431640625,1.0,0.5596415996551514,0.5555645227432251,0.2898012399673462,0.28208526968955994,287.5133972167969,95507.71984281995,2025-09-17,0.0,0.0,0.0,0.5010380922953288,289.44296718779066,3.648754178087188E-5,0.0,1.0,2.521220459116096,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_166,87",327.0,15.0,"166,87",278.67393021356486,361.0,2025-09-23,1.1681166142807342E-5,15.74004077911377,58.04282177899807,-113.19342855607924,0.3266334533691406,0.0,0.48351964354515076,0.4803577661514282,0.21855522692203522,0.20664000511169434,288.7742614746094,93213.07884579613,2025-09-17,0.0,0.0,0.0,0.548499698638916,287.7494850158692,7.378637787560649E-4,0.0,1.0,2.498448891483356,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_167,87",340.0,9.5,"167,87",279.31725020635696,497.0,2025-09-23,1.2287843674130272E-5,15.82109546661377,58.1327355819569,-112.7000607500249,0.5865097045898438,0.0,0.39559563994407654,0.3927723169326782,0.20735660195350647,0.20039239525794983,288.48345947265625,96450.70421781993,2025-09-17,0.0,0.0,0.0,0.5614453341166179,289.95068958827426,0.001218355446741981,0.0,1.0,2.3221647434597483,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_168,87",48.0,13.875,"168,87",280.2590030488514,430.0,2025-09-23,1.4525237020279747E-5,14.27812671661377,58.220626603955225,-112.20407866836449,0.4611015319824219,1.0,0.20696714520454407,0.20494617521762848,0.14547747373580933,0.13604910671710968,289.0529479980469,96862.99253627232,2025-09-17,0.0,0.0,0.0,0.5059301338195801,290.1081261407761,0.0013376103710989184,1.0,0.0,2.2005274097472953,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_169,87",328.0,13.625,"169,87",281.40516553606307,216.0,2025-09-23,1.2299862646614201E-5,13.214811325073242,58.306477820163806,-111.70552226756257,0.47588348388671875,0.0,0.14621253311634064,0.14393962919712067,0.10407748073339462,0.09649642556905746,289.25750732421875,97818.95868210564,2025-09-17,0.0,0.0,0.0,0.4711003850301107,290.398862747919,8.701236915449329E-4,1.0,0.0,2.0604698890365984,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_170,87",350.0,6.625,"170,87",281.1545391991025,219.0,2025-09-23,1.217873978021089E-5,13.699186325073242,58.39027245042674,-111.20443318495528,0.13446807861328125,0.0,0.14138701558113098,0.13889850676059723,0.09235876798629761,0.08311723172664642,289.1381530761719,97950.93822079615,2025-09-17,0.0,0.0,0.0,0.4666754480997721,290.3992798214867,4.540897902707286E-4,1.0,0.0,2.1655151669650063,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_171,87",307.0,8.25,"171,87",282.8668768746512,259.0,2025-09-23,1.5724857803434134E-5,13.743131637573242,58.471993971442444,-110.70085473925006,0.8778572082519531,0.0,0.11179187148809433,0.1099926307797432,0.09885918349027634,0.09113677591085434,289.1166076660156,98192.60191127232,2025-09-17,0.0,0.0,0.0,0.5061222483317057,290.26039795648484,0.0016417970877746768,1.0,0.0,2.823116040820334,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_172,87",337.0,6.5,"172,87",282.26534125918437,283.0,2025-09-23,1.4765588275622576E-5,14.146451950073242,58.551625817954246,-110.19483393719538,1.1434555053710938,0.0,0.10640984773635864,0.10452807694673538,0.09724202007055283,0.08556731790304184,289.01605224609375,97890.46798270091,2025-09-17,0.0,0.0,0.0,0.5319711736043293,290.1042373293923,0.002029069885299606,1.0,0.0,2.6419163085219095,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_173,87",,,"173,87",,,2025-09-23,,,58.62915235629739,-109.68641538295047,,,,,,,,,2025-09-17,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_152,88",271.0,126.75,"152,88",277.7065338861375,790.0,2025-09-23,1.0588585610094015E-5,17.83928871154785,56.8309541142386,-120.02155368655761,0.9946823120117188,0.0,0.3757669925689697,0.3729931116104126,0.20085498690605164,0.17575666308403015,286.07958984375,91384.03978329613,2025-09-17,0.0,0.0,0.0,0.707752072652181,286.2562424795968,0.0027484579008678622,1.0,0.0,2.518237982996392,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_153,88",307.0,144.0,"153,88",277.38599250430156,878.0,2025-09-23,1.4566881873179227E-5,19.51116371154785,56.94817991459936,-119.56551725573048,0.9598731994628906,0.0,0.5918246507644653,0.5874706506729126,0.3078978955745697,0.2918566167354584,285.62579345703125,90934.14990234374,2025-09-17,0.0,0.0,0.0,0.7703657836914062,286.15481512887135,0.0022352004420618243,0.0,1.0,2.8846393494046727,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_154,88",72.0,97.25,"154,88",277.4279156639463,836.0,2025-09-23,1.1992582585662603E-5,18.898975372314453,57.0636315151306,-119.10641891435004,0.8559226989746094,0.0,0.29923272132873535,0.2973438501358032,0.18517597019672394,0.17464812099933624,285.85101318359375,91017.35711960564,2025-09-17,0.0,0.0,0.0,0.7213869806925456,286.2215432666597,0.0018622197207669444,0.0,1.0,2.8205094787497527,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_155,88",61.0,56.5,"155,88",277.5098575410389,878.0,2025-09-23,1.1180888577655423E-5,18.532764434814453,57.17729022061477,-118.64427503657923,0.6875991821289062,0.0,0.21347258985042572,0.21136821806430817,0.1484706550836563,0.14201529324054718,286.3850402832031,91773.55578031995,2025-09-17,0.0,0.0,0.0,0.6803887736002604,286.7843164716448,0.001215189881310863,0.0,1.0,2.685446138112545,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_156,88",98.0,14.25,"156,88",277.6122265770322,702.0,2025-09-23,1.1019546946045011E-5,17.553272247314453,57.289135928839556,-118.17910452746237,0.400543212890625,0.0,0.21215461194515228,0.2100292593240738,0.14227312803268433,0.13703952729701996,287.14306640625,92465.32884579613,2025-09-17,0.0,0.0,0.0,0.6122612355550131,287.3289593287877,0.001059932820187015,1.0,0.0,2.7338147497065313,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_157,88",125.0,12.5,"157,88",277.70595114571705,660.0,2025-09-23,9.733339538797736E-6,16.727651596069336,57.399149261065766,-117.71092780249023,0.29659271240234375,0.0,0.20421145856380463,0.20161022245883942,0.1281336396932602,0.11763245612382889,287.7928466796875,92985.7023577009,2025-09-17,0.0,0.0,0.0,0.5786680221557617,287.6458887372698,6.981922310451694E-4,0.0,1.0,2.631496829385332,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_158,88",75.0,4.0,"158,88",278.80827803838827,462.0,2025-09-23,8.280688234663103E-6,15.843863487243652,57.50731094342735,-117.23976684468896,0.18405914306640625,0.0,0.19476088881492615,0.19203533232212067,0.11033767461776733,0.09877040982246399,288.4696350097656,95918.98174758184,2025-09-17,0.0,0.0,0.0,0.539331740061442,289.2069522312709,3.7725754051010085E-4,1.0,0.0,2.4915711351949943,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_159,88",280.0,0.75,"159,88",278.36376117524645,421.0,2025-09-23,1.1036490832339041E-5,15.189566612243652,57.61360181777074,-116.76564522803857,0.133514404296875,0.0,0.20840483903884888,0.20603527128696442,0.13338090479373932,0.1243189126253128,288.8509216308594,95200.14729817708,2025-09-17,0.0,0.0,0.0,0.5133696072896322,288.96379761468796,3.2587833671371413E-4,0.0,0.0,2.4891918391823755,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_160,88",263.0,1.375,"160,88",277.8795736403692,516.0,2025-09-23,1.4763298167963512E-5,16.849170684814453,57.71800285270837,-116.2885881395566,0.11301040649414062,0.0,0.4937008023262024,0.4897657632827759,0.21156981587409973,0.19958141446113586,288.0965576171875,93916.69938151042,2025-09-17,0.0,0.0,0.0,0.5679770431518554,288.1141170320057,1.4911517469684554E-4,0.0,1.0,2.547554542956271,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_161,88",38.0,2.0,"161,88",278.011594863165,674.0,2025-09-23,1.3360623597691301E-5,16.098194122314453,57.82049515486342,-115.80862239995274,0.06866455078125,0.0,0.40141916275024414,0.397708535194397,0.1985456794500351,0.18904617428779602,287.8877258300781,93746.42854817708,2025-09-17,0.0,0.0,0.0,0.5410396982828776,288.0676453000023,9.92149111489482E-5,1.0,0.0,2.4972317292806916,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_162,88",69.0,0.25,"162,88",278.67716507684617,355.0,2025-09-23,1.345884993497748E-5,14.171842575073242,57.921059980308144,-115.32577648276948,0.001430511474609375,0.0,0.40233808755874634,0.39944136142730713,0.1970883160829544,0.19026264548301697,288.38958740234375,95401.05429222471,2025-09-17,0.0,0.0,0.0,0.47259127807617185,289.0694087800525,2.275705306331588E-5,1.0,0.0,2.374087199585071,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_163,88",13.0,0.5,"163,88",278.84229932512557,301.0,2025-09-23,1.1335811905155424E-5,13.938444137573242,58.01967874618048,-114.84008053189311,4.76837158203125E-4,0.0,0.4036923050880432,0.4011026620864868,0.18090634047985077,0.17519745230674744,288.411865234375,96511.8318219866,2025-09-17,0.0,0.0,0.0,0.4648886464436849,289.8592342195056,5.6859102706141584E-6,0.0,1.0,2.436198218085393,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_164,88",31.0,0.5,"164,88",279.28709883916946,288.0,2025-09-23,1.1563339285203256E-5,14.38359546661377,58.11633304246483,-114.35156637736452,0.0,0.0,0.5501477718353271,0.547610878944397,0.24270512163639069,0.2338484227657318,288.3668518066406,97567.23174758186,2025-09-17,0.0,0.0,0.0,0.47970318222045893,290.0343847728911,4.713609502715599E-6,0.0,1.0,2.1060496094757295,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_165,88",346.0,0.125,"165,88",279.26226116362074,264.0,2025-09-23,8.464437087241095E-6,15.14824390411377,58.21100464393275,-113.86026754935253,0.0,0.0,0.2500523328781128,0.24755823612213135,0.14321647584438324,0.13151344656944275,288.86334228515625,97699.41069103421,2025-09-17,0.0,0.0,0.0,0.505003963470459,290.3771066211519,4.9445775012202375E-6,0.0,1.0,2.246401972690888,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_166,88",6.0,6.375,"166,88",279.3217355637323,249.0,2025-09-23,1.1681166142807342E-5,15.77715015411377,58.30367552221842,-113.36621929028325,0.14781951904296875,0.0,0.48351964354515076,0.4803577661514282,0.21855522692203522,0.20664000511169434,288.7742614746094,97339.5702892485,2025-09-17,0.0,0.0,0.0,0.5364834810892741,290.28798730032787,1.083968204120822E-4,1.0,0.0,2.378403334172369,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_167,88",10.0,2.125,"167,88",279.37857091994516,227.0,2025-09-23,1.2287843674130272E-5,15.29863452911377,58.39432785802736,-112.86945856490625,0.32329559326171875,0.0,0.39559563994407654,0.3927723169326782,0.20735660195350647,0.20039239525794983,288.48345947265625,96849.96165829613,2025-09-17,0.0,0.0,0.0,0.5271817639668782,290.08342870076496,5.377151068906016E-4,0.0,1.0,2.4190591288357584,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_168,88",5.0,3.5,"168,88",282.72699083600725,219.0,2025-09-23,1.2203114238218404E-5,12.577116012573242,58.482944053452236,-112.37002406834678,0.3566741943359375,0.0,0.5235756635665894,0.521935224533081,0.26305684447288513,0.25725969672203064,288.9721374511719,98227.41403924851,2025-09-17,0.0,0.0,0.0,0.4388209101359049,290.2457233610607,8.571168404678531E-4,1.0,0.0,2.643232357478347,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_169,88",347.0,4.25,"169,88",283.10124170212515,209.0,2025-09-23,1.5171243830991443E-5,12.016569137573242,58.56950674438166,-111.86795623192664,0.35762786865234375,0.0,0.2390727996826172,0.23698164522647858,0.1608172506093979,0.14655116200447083,289.11102294921875,98357.85414341516,2025-09-17,0.0,0.0,0.0,0.4205586980183919,290.41037586757113,0.001005212030992908,1.0,0.0,2.8289650800817103,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_170,88",263.0,6.625,"170,88",282.00938669840497,213.0,2025-09-23,1.0989700967911631E-5,13.844694137573242,58.65399881300732,-111.3632972268091,0.3333091735839844,0.0,0.1702103167772293,0.16806377470493317,0.10798747837543488,0.0968836173415184,289.10980224609375,98386.72914341516,2025-09-17,0.0,0.0,0.0,0.481467763264974,290.3695135570708,5.986394357542224E-4,1.0,0.0,2.354555535258182,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_171,88",73.0,11.125,"171,88",282.1598216465541,212.0,2025-09-23,1.311499818257289E-5,12.498014450073242,58.736403076750065,-110.85609298886114,0.1430511474609375,0.0,0.16596731543540955,0.16400684416294098,0.10977695137262344,0.10230620950460434,289.08477783203125,98332.47095889137,2025-09-17,0.0,0.0,0.0,0.42931553904215497,290.3420070466541,4.4200401721994353E-4,1.0,0.0,2.3774465046468656,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_172,88",307.0,5.875,"172,88",282.26534125918437,213.0,2025-09-23,1.3952564586361405E-5,12.986295700073242,58.816703300606456,-110.34638708625981,0.45680999755859375,0.0,0.087971031665802,0.08539174497127533,0.10736765712499619,0.09692445397377014,289.10443115234375,97890.46798270091,2025-09-17,0.0,0.0,0.0,0.4586545232137044,290.1042373293923,0.002029069885299606,1.0,0.0,2.6419163085219095,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_173,88",322.0,4.0,"173,88",283.4724829537528,228.0,2025-09-23,1.4905473108228762E-5,14.515592575073242,58.89488348734317,-109.83422486546134,0.3600120544433594,0.0,0.359917551279068,0.3568350374698639,0.20917730033397675,0.1952098309993744,289.0455627441406,98158.61456008184,2025-09-17,0.0,0.0,0.0,0.5038536885579428,290.1463980901809,9.221063923696704E-4,1.0,0.0,3.777418157041686,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_152,89",250.0,140.25,"152,89",277.7888717651367,760.0,2025-09-23,1.6214939023484476E-5,18.58342933654785,57.079971264554565,-120.23854154270342,1.0557174682617188,0.0,0.6918166875839233,0.6876827478408813,0.3579467236995697,0.3384511470794678,285.51947021484375,91956.08256603424,2025-09-17,0.0,0.0,0.0,0.742358517964681,286.4239125932966,0.003251121565387649,1.0,0.0,2.8796573886240693,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_153,89",139.0,146.75,"153,89",277.83857836042137,771.0,2025-09-23,1.4566881873179227E-5,19.80217933654785,57.19809700387298,-119.77994965007109,1.0113716125488281,0.0,0.5918246507644653,0.5874706506729126,0.3078978955745697,0.2918566167354584,285.62579345703125,91931.0111374628,2025-09-17,0.0,0.0,0.0,0.7840162251790365,286.58779852730885,0.002701659872816009,1.0,0.0,2.927384778890883,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_154,89",306.0,129.25,"154,89",277.58519672212145,754.0,2025-09-23,1.3002359082747716E-5,19.65471839904785,57.3144401670182,-119.3182328158002,0.8473396301269531,0.0,0.6231229901313782,0.6198803186416626,0.31642699241638184,0.3038690984249115,285.5295104980469,91759.51634579615,2025-09-17,0.0,0.0,0.0,0.7621492614746094,286.49076716105145,0.0021057615053514667,0.0,1.0,3.0387056976803826,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_155,89",307.0,53.0,"155,89",277.6996332804362,868.0,2025-09-23,1.402753605361795E-5,18.516162872314453,57.428980864072,-118.85340814434322,0.6923675537109375,0.0,0.5545404553413391,0.5521618127822876,0.2867978513240814,0.2786577641963959,286.1112060546875,92321.20347377232,2025-09-17,0.0,0.0,0.0,0.6783238067626953,286.97097796485536,0.001978993601785106,0.0,1.0,2.96983245761479,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_156,89",348.0,14.0,"156,89",277.6122265770322,784.0,2025-09-23,1.2144503671152052E-5,17.830615997314453,57.54169928600125,-118.38549429880783,0.6895065307617188,0.0,0.2703299820423126,0.2679554224014282,0.16981592774391174,0.1622370034456253,286.5630798339844,92465.32884579613,2025-09-17,0.0,0.0,0.0,0.6358291931152343,287.3289593287877,0.001059932820187015,1.0,0.0,2.7338147497065313,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_157,89",48.0,18.25,"157,89",278.20777711414155,731.0,2025-09-23,7.378360351140145E-6,16.580615997314453,57.65257571528766,-117.91451152847047,0.4138946533203125,0.0,0.19314660131931305,0.1911083608865738,0.10591740906238556,0.09570333361625671,288.777587890625,95267.00555710566,2025-09-17,0.0,0.0,0.0,0.5825069325764974,288.8852606273833,8.908707645396419E-4,1.0,0.0,2.4448907379749665,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_158,89",33.0,4.25,"158,89",278.4502254667736,387.0,2025-09-23,5.1724023251153994E-6,14.909293174743652,57.761590536819845,-117.4404816950593,0.4119873046875,0.0,0.17772378027439117,0.17565883696079254,0.08052556216716766,0.06979537755250931,289.21136474609375,96022.01076543899,2025-09-17,0.0,0.0,0.0,0.5197008043924968,289.23835845220657,5.436606702069469E-4,0.0,1.0,2.3062444337253214,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_159,89",291.0,0.0,"159,89",278.84606824602395,340.0,2025-09-23,7.762415407341905E-6,14.587027549743652,57.868724248986304,-116.96342829782708,0.1583099365234375,0.0,0.14904552698135376,0.1467510610818863,0.07359059154987335,0.06512001156806946,289.28753662109375,96498.58703031993,2025-09-17,0.0,0.0,0.0,0.4941497484842936,289.4393675667899,2.704665061692424E-4,1.0,0.0,2.3619296328562025,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_160,89",290.0,0.125,"160,89",278.37342216855006,594.0,2025-09-23,8.817847628961317E-6,15.430777549743652,57.97395747500825,-116.48337649721387,0.0133514404296875,1.0,0.18448060750961304,0.18216003477573395,0.09422207623720169,0.08106639981269836,289.0881652832031,95430.7533249628,2025-09-17,0.0,0.0,0.0,0.5150893236796061,288.9126203627813,1.739088442782588E-4,0.0,0.0,2.532728876679099,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_161,89",7.0,1.375,"161,89",278.9769537789481,308.0,2025-09-23,1.0681438652682118E-5,15.123014450073242,58.077270974488144,-116.0003531370972,0.019550323486328125,0.0,0.10299039632081985,0.10094322264194489,0.09095130115747452,0.08254364132881165,288.91845703125,97215.06470889137,2025-09-17,0.0,0.0,0.0,0.5057654978434244,289.5321439107259,1.0590254948539268E-5,1.0,0.0,1.6689994711181035,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_162,89",0.0,0.125,"162,89",279.00345102945965,290.0,2025-09-23,1.047432488121558E-5,13.916959762573242,58.17864565513697,-115.51438676544349,4.76837158203125E-4,0.0,0.1699811816215515,0.16761936247348785,0.11498253047466278,0.10947974771261215,288.9276428222656,97278.92333984374,2025-09-17,0.0,0.0,0.0,0.4639850006103516,289.7095723833357,6.6805627803034895E-6,1.0,0.0,1.5716540167695348,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_163,89",352.0,1.125,"163,89",279.0617752075196,299.0,2025-09-23,1.1459293091320433E-5,14.171897888183594,58.27806258471959,-115.02550765329019,0.0,0.0,0.34943097829818726,0.34708940982818604,0.18366476893424988,0.17759357392787933,288.62579345703125,97336.57996186757,2025-09-17,0.0,0.0,0.0,0.4729590962727865,289.742867787679,5.389749691886436E-6,1.0,0.0,1.678308983743844,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_164,89",170.0,0.0,"164,89",279.2356970650809,259.0,2025-09-23,1.1335811905155424E-5,14.86308765411377,58.37550300316147,-114.53374781199882,0.0,0.0,0.4036923050880432,0.4011026620864868,0.18090634047985077,0.17519745230674744,288.411865234375,97399.28569103424,2025-09-17,0.0,0.0,0.0,0.49543625513712564,289.771174294608,5.089863822860252E-6,0.0,0.0,1.928647456429325,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_165,89",138.0,0.0,"165,89",279.5481890723819,255.0,2025-09-23,7.661031304451171E-6,15.32597827911377,58.47094833483236,-114.03914100861648,0.0,0.0,0.17647875845432281,0.17436182498931885,0.10871560871601105,0.10221154242753983,288.332275390625,97818.3392624628,2025-09-17,0.0,0.0,0.0,0.5108659426371257,289.4963911147344,4.959478662414085E-6,1.0,0.0,1.985897045413672,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_166,89",7.0,0.0,"166,89",279.62015315464566,250.0,2025-09-23,7.897697287262417E-6,15.90996265411377,58.56438020097304,-113.54172277924431,0.0,0.0,0.28335654735565186,0.281436562538147,0.14345751702785492,0.13557487726211548,288.7227783203125,97850.15808686755,2025-09-17,0.0,0.0,0.0,0.530332088470459,289.65956133887886,9.819119856757652E-6,1.0,0.0,2.0963358548974202,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_167,89",101.0,0.375,"167,89",279.962521144322,252.0,2025-09-23,8.72849159350153E-6,15.51836109161377,58.65578043227021,-113.04153044041112,0.01621246337890625,0.0,0.4844602346420288,0.4825206995010376,0.2090063840150833,0.19828659296035767,288.8624572753906,97849.28978329613,2025-09-17,0.0,0.0,0.0,0.5182768262227376,289.7439853123256,8.137915252248717E-5,1.0,0.0,2.0140115194866723,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_168,89",117.0,0.875,"168,89",280.8605444771903,217.0,2025-09-23,1.2203114238218404E-5,14.31816577911377,58.74513108154827,-112.53860309821304,0.22792816162109375,0.0,0.5235756635665894,0.521935224533081,0.26305684447288513,0.25725969672203064,288.9721374511719,98075.68933686757,2025-09-17,0.0,0.0,0.0,0.48910610071818034,290.0273257664272,3.238312896947093E-4,1.0,0.0,2.077148782009054,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_169,89",147.0,4.375,"169,89",283.10124170212515,209.0,2025-09-23,8.871455065673217E-6,12.49587631225586,58.83241443656947,-112.03298165524535,0.3414154052734375,0.0,0.36009177565574646,0.3586918115615845,0.1753966212272644,0.17155858874320984,288.93438720703125,98357.85414341516,2025-09-17,0.0,0.0,0.0,0.4357874806722005,290.41037586757113,0.001005212030992908,1.0,0.0,2.8289650800817103,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_170,89",142.0,2.625,"170,89",281.23542458670477,219.0,2025-09-23,9.10473863768857E-6,14.23906421661377,58.91761269694007,-111.52471085077146,0.6146430969238281,0.0,0.253950834274292,0.2519451379776001,0.146236389875412,0.133992999792099,289.0341491699219,98217.85414341518,2025-09-17,0.0,0.0,0.0,0.5066801287333171,289.8950146266392,0.0011773260307172961,0.0,1.0,2.1588320923777973,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_171,89",243.0,7.875,"171,89",281.61176808675134,246.0,2025-09-23,1.2721855455311015E-5,14.277311325073242,59.000709024456846,-111.01383309611285,0.301361083984375,0.0,0.09692603349685669,0.09423793107271194,0.10506079345941544,0.09508117288351059,288.9463195800781,97957.03941127232,2025-09-17,0.0,0.0,0.0,0.49491593170166015,289.81162679763065,6.640452888468928E-4,1.0,0.0,2.4284947370248844,"{""type"":""MultiPoint"",""coordinates"":[]}"
"37_172,89",137.0,8.75,"172,89",282.98056284586585,211.0,2025-09-23,1.3952564586361405E-5,12.750944137573242,59.08168680776935,-110.50039264616134,0.09298324584960938,0.0,0.087971031665802,0.08539174497127533,0.10736765712499619,0.09692445397377014,289.10443115234375,97989.22653924851,2025-09-17,0.0,0.0,0.0,0.4340556335449219,289.89290964035763,4.7373324601451827E-4,1.0,0.0,3.1746800027051854,"{""type"":""MultiPoint"",""coordinates"":[]}"
